"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific (excluding high income)","EAP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6407651901245","12.7548999786377","15.2626600265503","","14.1702995300293","","","14.9443101882935","14.0386400222778","14.511420249939","14.1316046714783","12.6144752502442","14.4072003364563","14.5837249755859","12.752610206604","16.0162200927734","15.6049003601074","13.8695201873779","14.4872903823853","","",
"Early-demographic dividend","EAR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4783306121826","16.4975452423096","16.1877498626709","16.3105945587158","15.5741000175476","","17.883674621582","17.7865505218506","16.5639996528625","","15.92538022995","15.423680305481","15.704354763031","16.8596305847168","16.2198905944824","16.0162200927734","16.9546356201172","17.1334352493286","15.3999996185303","14.4634799957275","",
"East Asia & Pacific","EAS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4972305297851","","16.4394798278809","","","14.9848203659058","14.0776901245117","15.1887102127075","15.1961197853088","14.6239700317382","16.0799856185914","15.9555649757385","14.275945186615","16.1948652267456","16.2182998657226","15.0934200286865","14.9436450004578","","",
"Europe & Central Asia (excluding high income)","ECA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4851350784302","12.3619604110718","13.6035099029541","12.4929399490356","12.5523500442505","12.6201095581055","12.8075046539307","11.9444704055786","12.7063798904419","12.8488249778748","12.0893197059631","11.6266498565674","12.3689699172974","12.1239099502563","11.9476199150086","11.4617300033569","12.5096597671509","12.7309503555298","12.9514999389648","13.772500038147","",
"Europe & Central Asia","ECS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8466701507568","","11.4456152915955","11.7972249984741","11.8479995727539","12.0884346961975","12.0036001205444","12.0948095321655","12.4194698333741","12.2673101425171","12.7120704650879","11.8657350540161","12.3250598907471","11.8762698173522","11.7235898971557","11.6301403045654","11.7760696411133","12.0942401885986","12.1507997512817","12.1013598442077","12.3531198501587","11.9676303863525","11.7471752166748","","",
"Ecuador","ECU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8461399078369","6.66582012176514","4.95730018615723","","","","","","","","","13.1725702285767","12.9965600967407","11.976110458374","11.5341501235962","11.4425401687622","12.0683097839355","12.5976495742798","","","","11.6185102462769","11.46755027771",
"Egypt, Arab Rep.","EGY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.351900100708","14.7487096786499","15.0436096191406","11.0185899734497","11.2096395492554","10.9418001174927","","","","","","","","","","","","",
"Euro area","EMU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.10207509994507","9.60575008392334","","10.6279201507569","11.0448451042176","","10.4257898330688","10.4050197601319","10.658260345459","10.7355804443359","","10.7472295761108","11.7600603103638","11.0814895629883","11.818639755249","11.9017200469971","11.650520324707","11.9911298751831","11.6273999214173","11.971079826355","11.7748746871948","11.878490447998","11.6184597015381","11.0519895553589","11.6301403045654","11.3872203826904","11.8156795501709","11.8534097671509","11.5044198036193","12.0950951576233","11.0554304122925","11.1888446807861","","",
"Eritrea","ERI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91512989997864","","6.25091981887817","5.56553983688354","","5.8616099357605","5.63337993621826","","5.74184989929199","","5.16806983947754","","","","","","","","","","","","","","",
"Spain","ESP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.84344005584717","9.63936996459961","10.3429899215698","10.1422901153564","10.0319404602051","9.73046016693115","10.0469999313354","10.2670497894287","10.658260345459","10.7355804443359","","10.4718904495239","10.6707201004028","10.6530303955078","10.7027397155762","10.7009696960449","10.8753499984741","10.7112703323364","10.7697601318359","10.8878297805786","10.8369398117065","10.926079750061","10.6249799728394","10.548810005188","10.6098098754883","9.18566036224365","9.49333953857422","9.53886032104492","9.76646041870117","9.96103954315186","10.2134895324707","10.0303297042847","","",
"Estonia","EST","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6836795806885","17.6942100524902","16.0216808319092","16.357120513916","14.6785001754761","14.9474802017212","15.1452302932739","15.0490303039551","14.306079864502","14.2576999664307","","13.6823101043701","13.8797101974487","12.9300899505615","13.6427898406982","13.4062004089355","11.9912004470825","12.5826196670532","13.3199195861816","12.9666004180908","13.1083097457886","12.7503004074097","13.3928499221802","","",
"Ethiopia","ETH","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","12.3555402755737","12.4869899749756","12.1781702041626","9.70131969451904","11.8201303482056","10.0891304016113","10.3217496871948","","","","","","","13.2648401260376","","","13.0441398620605","14.8699197769165","","","14.9077301025391","14.4617700576782","16.1877498626709","","","","23.9753799438477","24.6994495391846","26.3557300567627","23.5837497711182","26.3040409088135","29.674430847168","30.5395393371582","27.0210990905762","25.9183807373047","27.0987091064453","23.0133590698242","26.5099201202393","24.0015506744385","","",
"European Union","EUU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4257898330688","","10.658260345459","10.7963495254517","","10.7472295761108","11.3259801864624","11.0814895629883","11.4880146980286","11.231499671936","11.6443796157837","11.4414200782776","12.0725202560425","12.1436800956726","11.5567097663879","11.6162204742432","11.2536201477051","11.0519895553589","10.9884901046753","11.1308550834656","11.4398002624512","11.5797500610352","11.546480178833","12.025239944458","11.0554304122925","11.1235504150391","","",
"Fragile and conflict affected situations","FCS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2866644859314","13.7305550575256","","16.1652793884277","12.4319548606872","12.5089998245239","12.8473448753357","14.503210067749","13.1701002120972","","",
"Finland","FIN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","12.4537401199341","12.0560998916626","11.6597099304199","10.9062700271606","11.5601501464844","11.1058502197266","11.2180204391479","11.2560997009277","11.4568099975586","12.075309753418","12.8585996627808","11.4065999984741","12.4458799362183","11.4180402755737","11.9016399383545","11.8466701507568","","","11.7600603103638","12.1709203720093","12.6344499588013","12.6825304031372","12.7759704589844","12.7789602279663","12.2496995925903","12.2838201522827","12.1499500274658","12.1776695251465","11.9419898986816","12.066089630127","12.0114402770996","12.893159866333","12.5371704101563","12.4000902175903","12.4479904174805","12.312310218811","11.8638696670532","11.7516202926636","","",
"Fiji","FJI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0009307861328","20.5351104736328","21.7585906982422","19.6386394500732","21.0378093719482","","23.7491493225098","20.2661304473877","20.8432903289795","23.1704006195068","17.3697204589844","15.8536195755005","20.8386993408203","15.2347898483276","19.1289005279541","14.3003902435303","17.5109996795654","17.3918495178223","15.1698904037476","16.8171901702881","14.9348096847534","16.8337001800537","16.3917503356934",
"France","FRA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","11.5081796646118","11.3877601623535","10.722339630127","10.4256801605225","10.0615901947021","9.67574024200439","9.36071014404297","9.57213020324707","9.48338985443115","9.64037990570068","10.0068397521973","9.56818008422852","10.4257898330688","10.528829574585","10.9458799362183","10.7963495254517","","10.7472295761108","","","","","","","","","","","","","","","","","","","9.65242958068848","9.72482967376709","","",
"Faroe Islands","FRO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.876259803772","16.2498092651367","17.250919342041","17.3672103881836","15.4116296768188","",
"Micronesia, Fed. Sts.","FSM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78497982025146","9.96512031555176","","","","","","","","","","","","","","","22.3123893737793","21.5847091674805","19.1484508514404","17.1252899169922","18.1073093414307","",
"Gabon","GAB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2001800537109","","","","","","7.05811023712158","11.3481597900391","17.7064895629883","","","","","","","","","","13.3304195404053","13.741250038147","12.5822696685791","8.73756980895996","11.225489616394","6.95295000076294","10.2796401977539","16.0584392547607","14.6950798034668","14.1593904495239","15.025520324707",
"United Kingdom","GBR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","12.6442098617554","11.602219581604","11.4075603485107","11.2060098648071","10.4594202041626","10.2157897949219","10.5066499710083","10.7450103759766","11.088399887085","11.0994596481323","10.8367204666138","11.1149797439575","","11.777440071106","11.8543901443481","11.636739730835","","12.0998401641846","11.6013898849487","11.8479995727539","12.081859588623","13.325590133667","13.4005002975464","12.75940990448","13.0033798217773","12.9601697921753","12.8425798416138","12.7331104278564","12.3847503662109","12.7819900512695","12.4685697555542","","12.6602401733398","13.3537197113037","13.4902095794678","13.4486398696899","13.7612800598145","13.3440799713135","","",
"Georgia","GEO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.85142993927","10.6048603057861","12.5407199859619","12.3619604110718","13.6035099029541","12.4929399490356","15.0367603302002","11.1812496185303","12.8953895568848","9.48665046691895","8.93760013580322","8.99825000762939","","9.26943016052246","6.70775985717773","","","","12.6661996841431","12.9533596038818","12.9514999389648","","11.1715097427368",
"Ghana","GHA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","7.64188003540039","7.74813985824585","13.8319396972656","","","","34.3092002868652","24.6679992675781","23.9328594207764","","","","","","","","","","","14.8927001953125","","15.7411098480225","","","22.3792495727539","23.4299602508545","24.161979675293","22.3170204162598","24.0375003814697","22.4951305389404","20.6961402893066","30.6343097686768","37.5209617614746","21.2222099304199","20.9851398468018","23.8087997436523","22.0933208465576","20.0976390838623","18.5981693267822","","",
"Gibraltar","GIB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9965295791626","11.537449836731","11.4484996795654","","","","","","14.6585502624512","15.195969581604","10.3157596588135","13.0643196105957","11.6247501373291","12.3133001327515","10.9474697113037","","","15.6782598495483","13.583399772644","12.4383201599121","14.2593097686768","9.46061038970947","14.1328096389771","11.9895095825195","11.5987796783447","15.7688598632813","13.3767900466919","14.8701200485229","12.4053602218628","12.2907600402832",
"Gambia, The","GMB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.921799659729","8.2052698135376","10.9475202560425","8.46883964538574","5.02954006195068","5.34417009353638","5.36076021194458","7.2975001335144","18.8817100524902","13.293740272522","17.6112308502197","15.1183300018311","13.7955303192139","10.2887601852417","11.7523202896118","11.0329303741455","10.3577899932861","","11.1882696151733","","",
"Guinea-Bissau","GNB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7430992126465","","","","","","","","","","","9.06923961639404","10.1997404098511","14.5397996902466","16.1913795471191","13","13","10","15","","","",
"Equatorial Guinea","GNQ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24813985824585","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","8.38179016113281","7.66136980056763","7.11834001541138","7.5485200881958","","6.48870992660522","6.20449018478394","6.77641010284424","7.18171977996826","7.19843006134033","6.2920298576355","","","","","","","6.4066801071167","6.56005001068115","6.95776987075806","7.31652021408081","7.47715997695923","7.36040019989014","7.70182991027832","8.70020961761475","","","","","","","","","","7.18896007537842","","7.18391990661621","7.42550992965698","","",
"Grenada","GRD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8089895248413","","","","","","","","","","","","","","14.0411701202393","","","",
"Greenland","GRL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7233791351318","","","","","","","","","","20.3384494781494","21.2781600952148","23.3481597900391","","19.2969207763672","20.246410369873","21.1051406860352","20.6379508972168","21.9593906402588","24.0855007171631","23.4347496032715","23.0880508422852","23.7495403289795","23.7553806304932","21.141170501709",
"Guam","GUM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6877994537354","17.6568393707275","16.5555591583252","16.9000091552734","13.8145599365234","11.0807399749756","13.8234395980835","13.4816904067993","11.5261602401733","","10.2391700744629","11.8387203216553","11.7207202911377","10.1866998672485","","18.735689163208","17.8026790618896","18.7175102233887","17.6357307434082","16.0061702728271","","",
"High income","HIC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1149702072144","12.2126398086548","11.8780150413513","11.8466701507568","","11.2919502258301","11.8140549659729","12.1114602088929","12.2122402191162","12.5634803771973","12.7759704589844","12.8795499801635","12.6876201629639","12.9601697921753","12.769570350647","12.6664152145385","12.4836397171021","12.3359603881836","12.4745397567749","12.4887104034424","12.6602401733398","13.0209846496582","12.3681254386902","12.89328956604","11.8638696670532","11.7529649734497","","",
"Hong Kong SAR, China","HKG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","9.40810966491699","15.2879400253296","15.8703203201294","18.5781307220459","","","","","18.5407791137695","","21.2081394195557","","","","16.6686706542969","","","","","22.4187793731689","22.2072906494141","23.2442893981934","23.1510601043701","22.4785804748535","23.282600402832","22.6377792358398","22.922399520874","23.7994709014893","19.9094104766846","20.1483306884766","18.6494808197021","20.3008003234863","17.6203994750977","18.608570098877","18.1269607543945","17.8412799835205","18.7878398895264","20.3140106201172","20.6210594177246",
"Honduras","HND","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8887500762939","17.8756408691406","","","","","","","","","","","","","","","","","","19.864070892334","25.6536197662354","24.6445598602295","18.0094108581543","19.6704692840576","23.1551094055176","20.1177406311035","24.2547702789307",
"Heavily indebted poor countries (HIPC)","HPC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7407150268555","","","","14.9615097045899","16.9791898727417","","","16.2177352905273","17.7932691574097","17.548059463501","15.3433799743652","16.4283199310303","16.1913795471191","17.3442554473877","16.6649894714355","14.9912900924683","15.9128103256226","16.8023643493652","14.5902395248413","13.3325395584106",
"Croatia","HRV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53050994873047","7.7217001914978","7.82038021087646","","","8.70121002197266","9.33942985534668","8.98560047149658","8.73834991455078","8.47523021697998","","9.46037006378174","","","","8.63871002197266","","","",
"Haiti","HTI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9841499328613","14.5677795410156","13.1072101593018","15.196849822998","14.6441402435303","","",
"Hungary","HUN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5991096496582","","8.69979953765869","9.38613033294678","10.3236103057861","10.4550695419312","10.1791496276855","11.8297700881958","11.0059003829956","10.8005695343018","10.3277101516724","10.3381700515747","10.2705602645874","9.8643798828125","9.6772403717041","9.30111980438232","8.43414974212646","8.36808013916016","9.19532012939453","8.92302989959717","9.86271953582764","9.93560981750488","10.0750398635864","","",
"IBRD only","IBD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5751147270203","15.6625699996948","13.9159097671509","14.4047498703003","14.9145750999451","14.2350397109985","13.9527502059936","13.6749200820923","14.141770362854","14.3552198410034","14.8905901908875","14.9486351013184","13.741250038147","14.4072003364563","14.3235149383545","14.2794699668884","14.2927303314209","14.8206849098205","14.4997596740723","14.1106300354004","14.147985458374","",
"IDA & IBRD total","IBT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2013649940491","15.4863200187683","14.7594804763794","15.8513350486755","14.7487096786499","15.0436096191406","15.4170150756836","15.6302852630616","15.6348848342896","15.4508800506592","15.8726201057434","15.0124745368958","15.1762199401855","15.2956647872924","14.8089799880981","14.5677795410156","14.9271898269653","15.3327951431274","14.8701200485229","14.147985458374","",
"IDA total","IDA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7407150268555","15.7297401428223","","","16.0984654426574","16.7684001922607","","","16.2177352905273","16.9594097137451","16.5460052490235","15.3000001907349","16.3705005645752","16.1830596923828","16.5964698791504","16.0261797904968","15.0634803771973","15.9128103256226","15.8884201049805","","",
"IDA blend","IDB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0382351875305","17.5775594711304","","","","","15.3092746734619","","15.1762199401855","16.4803204536438","12.8797597885132","13.2156348228455","13.8790850639343","15.68577003479","15.582799911499","","",
"Indonesia","IDN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86396980285645","6.14646005630493","7.49681997299194","7.7102198600769","","","","11.5938901901245","14.3690500259399","16.2781791687012","14.1702995300293","15.1487998962402","","14.9443101882935","13.674750328064","19.3084392547607","16.6541805267334","18.0061302185059","18.0904197692871","17.6039295196533","17.6715202331543","20.5032997131348","21.0787792205811","16.1104793548584","20","","17.2580509185791",
"IDA only","IDX","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9077301025391","15.6620597839355","15.4752249717713","","16.0984654426574","16.7684001922607","17.7623596191406","","17.8161907196045","17.1851644515991","16.5460052490235","15.3433799743652","16.3994102478027","16.1830596923828","16.9467849731446","16.3644800186158","15.3471603393555","16.1665592193604","15.8885202407837","","",
"Isle of Man","IMN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3222303390503","14.1592702865601","16.9598293304443","16.7305107116699","","","12.4107999801636","11.1968603134155","11.208459854126","11.6937103271484","","","11.1912002563477","11.8336801528931","13.5649099349976","13.9921197891235","14.0501804351807","","12.5311698913574","12.7535495758057","","","","",
"Not classified","INX","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","14.5956201553345","12.9005699157715","11.4685897827148","11.1469097137451","11.0903100967407","9.70125007629395","10.4659996032715","10.4084396362305","10.795599937439","11.5592603683472","11.282320022583","11.6570901870728","11.8928003311157","12.6478395462036","12.5808296203613","12.7804203033447","","12.4149703979492","12.5969295501709","13.384220123291","12.5819702148438","12.3581600189209","12.735710144043","13.5162401199341","13.5490503311157","13.4164800643921","13.1098299026489","13.0094404220581","13.0395498275757","9.27737045288086","12.4805097579956","13.5666399002075","13.0846300125122","12.8518295288086","12.8188199996948","13.2103204727173","13.2017097473145","13.2029495239258","","",
"Iran, Islamic Rep.","IRN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3469696044922","20.6326198577881","23.7152805328369","","14.5469598770142","13.5669202804565","","","20.1129207611084","20.6338500976563","24.4241695404053","26.5064296722412","22.1354694366455","21.5214500427246","21.8996906280518","19.4567794799805","20.0312805175781","22.3846092224121","18.5626201629639","19.2569103240967","20.1513805389404","17.3957901000977","21.6735000610352","19.6648693084717","18.5687503814697","19.4454307556152","20.3052101135254","21.1460399627686","21.2461605072021","",
"Iraq","IRQ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.501350402832","","","11.8315801620483","11.1972799301147","10.9568796157837","12.6031904220581","","16.5980892181396","14.1739196777344","14.3476104736328","14.1417798995972","16.0566101074219","15.1595802307129","15.3389701843262","16.3081493377686","16.0469799041748","15.5057802200317","11.0898103713989","13.3967895507813","14.1998500823975","13.4043798446655","15.8455295562744","16.16455078125","16.6345996856689","17.1171607971191","15.9746599197388","17.0447006225586","17.2171592712402","","",
"Israel","ISR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6803503036499","13.4266004562378","12.5634803771973","13.5541496276855","13.3753995895386","13.1818399429321","13.4212102890015","13.304539680481","13.1771898269653","13.0543804168701","13.7162704467773","13.9657697677612","14.0771903991699","14.5331201553345","14.8553800582886","15.4929103851318","15.4365997314453","15.7010803222656","15.5212202072144","","",
"Italy","ITA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.71932029724121","8.24201011657715","8.59766960144043","9.1187801361084","","9.24258041381836","9.55410003662109","9.22105979919434","9.82285976409912","9.49127960205078","9.62765026092529","9.35416030883789","8.97150993347168","9.46874046325684","8.77451038360596","9.17335987091064","8.85079002380371","8.68076992034912","8.36956024169922","8.01743030548096","8.1325798034668","7.9859299659729","8.09591007232666","7.77489995956421","8.29518032073975","8.79574012756348","","",
"Jamaica","JAM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3537693023682","12.7515697479248","12.7980003356934","18.3885097503662","15.3610401153564","15.5360202789307","15.3999900817871","","","16.7966003417969","19.9911499023438","18.3639297485352","13.3623399734497","11.7330198287964","14.2693700790405","","17.1730499267578","19.1193809509277","17.5528392791748","16.1029396057129","18.5819301605225","18.8092594146729","20.573860168457","21.7974891662598","20.0514793395996","19.1451206207275","18.4025402069092","18.5839996337891","17.3139896392822","",
"Jordan","JOR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76023960113525","9.8800802230835","9.82437992095947","13.0864200592041","","","","","","","21.5640602111816","18.4110298156738","","14.6642599105835","","","","","","","","","","","8.10000038146973","8.19999980926514","9","9.69999980926514","","","12.1501598358154","11.1960496902466","9.82532024383545","9.85974979400635","",
"Japan","JPN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","16.1254901885986","15.677149772644","14.8860502243042","","","","18.0542392730713","17.7966594696045","17.6432590484619","","","","11.1149702072144","11.1064195632935","10.3656702041626","","","9.95075035095215","8.73254013061523","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7594804763794","","10.6096801757813","10.2859497070313","13.2666997909546","11.9444704055786","13.6469402313232","13.0409002304077","","","","","","12.193039894104","13.8440999984741","11.4199104309082","13.8801803588867","14.1095304489136","",
"Kenya","KEN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","16.3373107910156","17.3965797424316","14.5331697463989","15.5556602478027","17.6608009338379","","19.4657402038574","17.0876502990723","","18.6401500701904","15.9507303237915","13.8644800186157","14.9512796401978","","","","","24.5485496520996","23.3970108032227","22.3957099914551","25.628210067749","24.9800891876221","26.6681499481201","27.4693393707275","25.0813999176025","","","","20.5559902191162","19.2528305053711","19.923900604248","19.1356906890869","17.0810298919678","16.6646595001221","17.3545703887939","17.7087001800537","19.0351905822754","","",
